"Landmark_0: (0.5141, 0.9042, 0.0000)","Landmark_1: (0.6033, 0.8709, -0.0307)","Landmark_2: (0.6738, 0.7774, -0.0446)","Landmark_3: (0.7147, 0.6984, -0.0607)","Landmark_4: (0.7605, 0.6613, -0.0730)","Landmark_5: (0.6104, 0.5990, -0.0013)","Landmark_6: (0.6279, 0.5102, -0.0379)","Landmark_7: (0.6441, 0.5405, -0.0683)","Landmark_8: (0.6530, 0.5872, -0.0822)","Landmark_9: (0.5611, 0.5780, -0.0063)","Landmark_10: (0.5653, 0.4487, -0.0222)","Landmark_11: (0.5700, 0.3695, -0.0389)","Landmark_12: (0.5717, 0.2979, -0.0500)","Landmark_13: (0.5134, 0.5877, -0.0201)","Landmark_14: (0.5007, 0.4761, -0.0384)","Landmark_15: (0.5011, 0.4130, -0.0515)","Landmark_16: (0.5053, 0.3568, -0.0586)","Landmark_17: (0.4649, 0.6246, -0.0385)","Landmark_18: (0.4378, 0.5408, -0.0499)","Landmark_19: (0.4330, 0.5042, -0.0491)"
"Landmark_0: (0.5114, 0.8894, 0.0000)","Landmark_1: (0.5997, 0.8532, -0.0298)","Landmark_2: (0.6731, 0.7621, -0.0458)","Landmark_3: (0.7155, 0.6877, -0.0644)","Landmark_4: (0.7582, 0.6502, -0.0801)","Landmark_5: (0.6133, 0.5893, -0.0080)","Landmark_6: (0.6337, 0.5061, -0.0492)","Landmark_7: (0.6513, 0.5323, -0.0830)","Landmark_8: (0.6612, 0.5748, -0.0992)","Landmark_9: (0.5625, 0.5687, -0.0155)","Landmark_10: (0.5645, 0.4376, -0.0367)","Landmark_11: (0.5683, 0.3571, -0.0574)","Landmark_12: (0.5702, 0.2857, -0.0713)","Landmark_13: (0.5140, 0.5799, -0.0311)","Landmark_14: (0.4979, 0.4699, -0.0534)","Landmark_15: (0.5001, 0.4051, -0.0679)","Landmark_16: (0.5080, 0.3474, -0.0761)","Landmark_17: (0.4649, 0.6185, -0.0510)","Landmark_18: (0.4390, 0.5328, -0.0642)","Landmark_19: (0.4368, 0.4903, -0.0638)"
"Landmark_0: (0.5173, 0.8747, 0.0000)","Landmark_1: (0.6032, 0.8351, -0.0276)","Landmark_2: (0.6720, 0.7476, -0.0423)","Landmark_3: (0.7126, 0.6794, -0.0599)","Landmark_4: (0.7493, 0.6381, -0.0745)","Landmark_5: (0.6152, 0.5709, -0.0043)","Landmark_6: (0.6286, 0.5009, -0.0406)","Landmark_7: (0.6430, 0.5355, -0.0714)","Landmark_8: (0.6508, 0.5767, -0.0869)","Landmark_9: (0.5658, 0.5518, -0.0133)","Landmark_10: (0.5671, 0.4272, -0.0324)","Landmark_11: (0.5706, 0.3507, -0.0518)","Landmark_12: (0.5735, 0.2833, -0.0652)","Landmark_13: (0.5182, 0.5635, -0.0303)","Landmark_14: (0.5027, 0.4548, -0.0520)","Landmark_15: (0.5039, 0.3901, -0.0676)","Landmark_16: (0.5117, 0.3322, -0.0769)","Landmark_17: (0.4710, 0.6026, -0.0514)","Landmark_18: (0.4444, 0.5159, -0.0661)","Landmark_19: (0.4432, 0.4717, -0.0679)"
"Landmark_0: (0.5235, 0.8355, 0.0000)","Landmark_1: (0.6078, 0.7942, -0.0250)","Landmark_2: (0.6797, 0.7046, -0.0366)","Landmark_3: (0.7234, 0.6354, -0.0512)","Landmark_4: (0.7570, 0.5957, -0.0624)","Landmark_5: (0.6223, 0.5406, 0.0032)","Landmark_6: (0.6484, 0.4664, -0.0302)","Landmark_7: (0.6640, 0.4889, -0.0595)","Landmark_8: (0.6709, 0.5268, -0.0732)","Landmark_9: (0.5725, 0.5184, -0.0043)","Landmark_10: (0.5781, 0.3990, -0.0196)","Landmark_11: (0.5832, 0.3247, -0.0368)","Landmark_12: (0.5872, 0.2590, -0.0485)","Landmark_13: (0.5251, 0.5263, -0.0198)","Landmark_14: (0.5164, 0.4244, -0.0365)","Landmark_15: (0.5185, 0.3650, -0.0483)","Landmark_16: (0.5252, 0.3120, -0.0550)","Landmark_17: (0.4780, 0.5598, -0.0395)","Landmark_18: (0.4575, 0.4781, -0.0483)","Landmark_19: (0.4577, 0.4396, -0.0458)"
"Landmark_0: (0.5256, 0.8218, 0.0000)","Landmark_1: (0.6088, 0.7877, -0.0225)","Landmark_2: (0.6790, 0.6966, -0.0318)","Landmark_3: (0.7217, 0.6264, -0.0443)","Landmark_4: (0.7586, 0.5916, -0.0537)","Landmark_5: (0.6281, 0.5309, 0.0029)","Landmark_6: (0.6521, 0.4524, -0.0307)","Landmark_7: (0.6677, 0.4783, -0.0601)","Landmark_8: (0.6753, 0.5204, -0.0741)","Landmark_9: (0.5776, 0.5087, -0.0047)","Landmark_10: (0.5832, 0.3886, -0.0200)","Landmark_11: (0.5873, 0.3173, -0.0379)","Landmark_12: (0.5897, 0.2553, -0.0503)","Landmark_13: (0.5300, 0.5163, -0.0200)","Landmark_14: (0.5213, 0.4140, -0.0358)","Landmark_15: (0.5241, 0.3553, -0.0487)","Landmark_16: (0.5314, 0.3030, -0.0567)","Landmark_17: (0.4824, 0.5493, -0.0391)","Landmark_18: (0.4634, 0.4698, -0.0473)","Landmark_19: (0.4642, 0.4310, -0.0459)"
"Landmark_0: (0.5317, 0.7916, 0.0000)","Landmark_1: (0.6125, 0.7560, -0.0237)","Landmark_2: (0.6829, 0.6742, -0.0349)","Landmark_3: (0.7258, 0.6075, -0.0492)","Landmark_4: (0.7586, 0.5657, -0.0603)","Landmark_5: (0.6321, 0.5150, 0.0008)","Landmark_6: (0.6615, 0.4361, -0.0344)","Landmark_7: (0.6792, 0.4492, -0.0646)","Landmark_8: (0.6872, 0.4842, -0.0788)","Landmark_9: (0.5842, 0.4905, -0.0061)","Landmark_10: (0.5912, 0.3737, -0.0235)","Landmark_11: (0.5972, 0.3037, -0.0409)","Landmark_12: (0.6011, 0.2423, -0.0527)","Landmark_13: (0.5406, 0.4966, -0.0207)","Landmark_14: (0.5338, 0.3975, -0.0376)","Landmark_15: (0.5376, 0.3390, -0.0484)","Landmark_16: (0.5451, 0.2874, -0.0546)","Landmark_17: (0.4971, 0.5277, -0.0395)","Landmark_18: (0.4794, 0.4470, -0.0484)","Landmark_19: (0.4802, 0.4077, -0.0463)"
"Landmark_0: (0.5346, 0.7693, 0.0000)","Landmark_1: (0.6132, 0.7376, -0.0215)","Landmark_2: (0.6817, 0.6564, -0.0294)","Landmark_3: (0.7261, 0.5922, -0.0399)","Landmark_4: (0.7558, 0.5548, -0.0482)","Landmark_5: (0.6363, 0.4991, 0.0023)","Landmark_6: (0.6634, 0.4297, -0.0263)","Landmark_7: (0.6789, 0.4401, -0.0526)","Landmark_8: (0.6870, 0.4665, -0.0663)","Landmark_9: (0.5888, 0.4759, -0.0050)","Landmark_10: (0.5961, 0.3633, -0.0196)","Landmark_11: (0.6013, 0.2976, -0.0366)","Landmark_12: (0.6056, 0.2431, -0.0488)","Landmark_13: (0.5444, 0.4820, -0.0192)","Landmark_14: (0.5387, 0.3879, -0.0347)","Landmark_15: (0.5423, 0.3332, -0.0471)","Landmark_16: (0.5509, 0.2858, -0.0551)","Landmark_17: (0.5005, 0.5122, -0.0372)","Landmark_18: (0.4847, 0.4345, -0.0468)","Landmark_19: (0.4859, 0.3945, -0.0472)"
"Landmark_0: (0.5407, 0.7536, 0.0000)","Landmark_1: (0.6175, 0.7213, -0.0170)","Landmark_2: (0.6808, 0.6404, -0.0234)","Landmark_3: (0.7218, 0.5782, -0.0335)","Landmark_4: (0.7508, 0.5379, -0.0417)","Landmark_5: (0.6378, 0.4871, 0.0065)","Landmark_6: (0.6630, 0.4190, -0.0202)","Landmark_7: (0.6754, 0.4226, -0.0446)","Landmark_8: (0.6825, 0.4431, -0.0576)","Landmark_9: (0.5926, 0.4658, -0.0028)","Landmark_10: (0.5997, 0.3579, -0.0169)","Landmark_11: (0.6062, 0.2965, -0.0319)","Landmark_12: (0.6130, 0.2446, -0.0428)","Landmark_13: (0.5508, 0.4723, -0.0190)","Landmark_14: (0.5439, 0.3792, -0.0345)","Landmark_15: (0.5481, 0.3249, -0.0459)","Landmark_16: (0.5583, 0.2768, -0.0535)","Landmark_17: (0.5095, 0.5015, -0.0385)","Landmark_18: (0.4918, 0.4247, -0.0499)","Landmark_19: (0.4936, 0.3840, -0.0522)"
"Landmark_0: (0.5417, 0.7384, 0.0000)","Landmark_1: (0.6153, 0.7078, -0.0204)","Landmark_2: (0.6792, 0.6310, -0.0288)","Landmark_3: (0.7217, 0.5706, -0.0398)","Landmark_4: (0.7534, 0.5318, -0.0495)","Landmark_5: (0.6357, 0.4845, 0.0001)","Landmark_6: (0.6601, 0.4162, -0.0283)","Landmark_7: (0.6726, 0.4167, -0.0540)","Landmark_8: (0.6800, 0.4342, -0.0684)","Landmark_9: (0.5915, 0.4625, -0.0080)","Landmark_10: (0.6002, 0.3571, -0.0246)","Landmark_11: (0.6052, 0.2953, -0.0422)","Landmark_12: (0.6102, 0.2437, -0.0552)","Landmark_13: (0.5502, 0.4680, -0.0226)","Landmark_14: (0.5458, 0.3757, -0.0402)","Landmark_15: (0.5493, 0.3211, -0.0531)","Landmark_16: (0.5590, 0.2724, -0.0622)","Landmark_17: (0.5084, 0.4958, -0.0407)","Landmark_18: (0.4936, 0.4211, -0.0541)","Landmark_19: (0.4956, 0.3795, -0.0577)"
"Landmark_0: (0.5402, 0.7220, 0.0000)","Landmark_1: (0.6125, 0.6969, -0.0225)","Landmark_2: (0.6762, 0.6238, -0.0330)","Landmark_3: (0.7195, 0.5630, -0.0458)","Landmark_4: (0.7513, 0.5236, -0.0563)","Landmark_5: (0.6359, 0.4782, -0.0010)","Landmark_6: (0.6639, 0.4071, -0.0308)","Landmark_7: (0.6762, 0.4119, -0.0560)","Landmark_8: (0.6806, 0.4401, -0.0678)","Landmark_9: (0.5924, 0.4541, -0.0059)","Landmark_10: (0.6039, 0.3506, -0.0195)","Landmark_11: (0.6098, 0.2922, -0.0323)","Landmark_12: (0.6138, 0.2437, -0.0406)","Landmark_13: (0.5521, 0.4567, -0.0178)","Landmark_14: (0.5502, 0.3642, -0.0317)","Landmark_15: (0.5533, 0.3105, -0.0395)","Landmark_16: (0.5597, 0.2639, -0.0442)","Landmark_17: (0.5111, 0.4819, -0.0336)","Landmark_18: (0.4990, 0.4107, -0.0429)","Landmark_19: (0.4988, 0.3707, -0.0423)"
"Landmark_0: (0.5420, 0.7168, 0.0000)","Landmark_1: (0.6128, 0.6922, -0.0208)","Landmark_2: (0.6753, 0.6188, -0.0297)","Landmark_3: (0.7181, 0.5597, -0.0410)","Landmark_4: (0.7544, 0.5269, -0.0506)","Landmark_5: (0.6373, 0.4803, 0.0008)","Landmark_6: (0.6626, 0.4085, -0.0262)","Landmark_7: (0.6759, 0.4071, -0.0503)","Landmark_8: (0.6827, 0.4283, -0.0631)","Landmark_9: (0.5951, 0.4550, -0.0048)","Landmark_10: (0.6077, 0.3523, -0.0192)","Landmark_11: (0.6132, 0.2940, -0.0346)","Landmark_12: (0.6160, 0.2469, -0.0452)","Landmark_13: (0.5553, 0.4555, -0.0167)","Landmark_14: (0.5562, 0.3606, -0.0315)","Landmark_15: (0.5587, 0.3057, -0.0422)","Landmark_16: (0.5637, 0.2583, -0.0492)","Landmark_17: (0.5141, 0.4789, -0.0318)","Landmark_18: (0.5037, 0.4071, -0.0419)","Landmark_19: (0.5021, 0.3661, -0.0428)"
"Landmark_0: (0.5434, 0.7062, 0.0000)","Landmark_1: (0.6128, 0.6819, -0.0198)","Landmark_2: (0.6745, 0.6129, -0.0289)","Landmark_3: (0.7174, 0.5574, -0.0405)","Landmark_4: (0.7528, 0.5236, -0.0502)","Landmark_5: (0.6375, 0.4735, 0.0012)","Landmark_6: (0.6615, 0.4063, -0.0245)","Landmark_7: (0.6727, 0.4100, -0.0472)","Landmark_8: (0.6778, 0.4331, -0.0588)","Landmark_9: (0.5963, 0.4482, -0.0046)","Landmark_10: (0.6083, 0.3475, -0.0172)","Landmark_11: (0.6140, 0.2921, -0.0299)","Landmark_12: (0.6179, 0.2461, -0.0386)","Landmark_13: (0.5571, 0.4483, -0.0166)","Landmark_14: (0.5571, 0.3561, -0.0297)","Landmark_15: (0.5597, 0.3039, -0.0383)","Landmark_16: (0.5649, 0.2581, -0.0438)","Landmark_17: (0.5171, 0.4716, -0.0320)","Landmark_18: (0.5058, 0.4028, -0.0413)","Landmark_19: (0.5030, 0.3612, -0.0417)"
"Landmark_0: (0.5445, 0.7048, 0.0000)","Landmark_1: (0.6138, 0.6811, -0.0198)","Landmark_2: (0.6745, 0.6136, -0.0305)","Landmark_3: (0.7159, 0.5556, -0.0439)","Landmark_4: (0.7524, 0.5215, -0.0553)","Landmark_5: (0.6364, 0.4714, -0.0013)","Landmark_6: (0.6629, 0.3993, -0.0321)","Landmark_7: (0.6785, 0.4073, -0.0578)","Landmark_8: (0.6864, 0.4382, -0.0704)","Landmark_9: (0.5951, 0.4479, -0.0075)","Landmark_10: (0.6071, 0.3471, -0.0233)","Landmark_11: (0.6129, 0.2905, -0.0380)","Landmark_12: (0.6155, 0.2433, -0.0478)","Landmark_13: (0.5563, 0.4499, -0.0200)","Landmark_14: (0.5567, 0.3567, -0.0350)","Landmark_15: (0.5588, 0.3027, -0.0434)","Landmark_16: (0.5625, 0.2557, -0.0483)","Landmark_17: (0.5165, 0.4749, -0.0357)","Landmark_18: (0.5054, 0.4030, -0.0457)","Landmark_19: (0.5031, 0.3589, -0.0456)"
"Landmark_0: (0.5461, 0.7037, 0.0000)","Landmark_1: (0.6152, 0.6793, -0.0191)","Landmark_2: (0.6754, 0.6125, -0.0286)","Landmark_3: (0.7182, 0.5554, -0.0410)","Landmark_4: (0.7538, 0.5198, -0.0516)","Landmark_5: (0.6359, 0.4719, 0.0022)","Landmark_6: (0.6621, 0.4072, -0.0246)","Landmark_7: (0.6782, 0.4160, -0.0482)","Landmark_8: (0.6864, 0.4433, -0.0603)","Landmark_9: (0.5967, 0.4482, -0.0044)","Landmark_10: (0.6086, 0.3495, -0.0177)","Landmark_11: (0.6142, 0.2935, -0.0317)","Landmark_12: (0.6170, 0.2458, -0.0415)","Landmark_13: (0.5584, 0.4488, -0.0173)","Landmark_14: (0.5596, 0.3564, -0.0311)","Landmark_15: (0.5624, 0.3030, -0.0400)","Landmark_16: (0.5666, 0.2564, -0.0458)","Landmark_17: (0.5187, 0.4718, -0.0334)","Landmark_18: (0.5072, 0.4012, -0.0434)","Landmark_19: (0.5048, 0.3584, -0.0438)"
"Landmark_0: (0.5446, 0.7019, 0.0000)","Landmark_1: (0.6133, 0.6798, -0.0208)","Landmark_2: (0.6750, 0.6135, -0.0311)","Landmark_3: (0.7189, 0.5573, -0.0436)","Landmark_4: (0.7559, 0.5240, -0.0546)","Landmark_5: (0.6381, 0.4731, 0.0000)","Landmark_6: (0.6625, 0.4051, -0.0263)","Landmark_7: (0.6761, 0.4039, -0.0495)","Landmark_8: (0.6823, 0.4249, -0.0617)","Landmark_9: (0.5977, 0.4488, -0.0056)","Landmark_10: (0.6088, 0.3493, -0.0192)","Landmark_11: (0.6137, 0.2918, -0.0332)","Landmark_12: (0.6160, 0.2437, -0.0428)","Landmark_13: (0.5590, 0.4489, -0.0173)","Landmark_14: (0.5612, 0.3564, -0.0314)","Landmark_15: (0.5638, 0.3018, -0.0404)","Landmark_16: (0.5679, 0.2542, -0.0462)","Landmark_17: (0.5186, 0.4709, -0.0324)","Landmark_18: (0.5083, 0.4000, -0.0428)","Landmark_19: (0.5059, 0.3577, -0.0434)"
"Landmark_0: (0.5097, 0.7569, 0.0000)","Landmark_1: (0.5864, 0.7388, -0.0352)","Landmark_2: (0.6529, 0.6662, -0.0473)","Landmark_3: (0.6936, 0.5983, -0.0571)","Landmark_4: (0.7307, 0.5581, -0.0658)","Landmark_5: (0.6119, 0.5120, -0.0233)","Landmark_6: (0.6424, 0.4209, -0.0423)","Landmark_7: (0.6564, 0.3626, -0.0591)","Landmark_8: (0.6643, 0.3112, -0.0719)","Landmark_9: (0.5627, 0.4858, -0.0213)","Landmark_10: (0.5759, 0.3813, -0.0382)","Landmark_11: (0.5796, 0.3162, -0.0535)","Landmark_12: (0.5783, 0.2622, -0.0644)","Landmark_13: (0.5163, 0.4855, -0.0241)","Landmark_14: (0.5132, 0.3859, -0.0425)","Landmark_15: (0.5095, 0.3260, -0.0560)","Landmark_16: (0.5052, 0.2736, -0.0649)","Landmark_17: (0.4722, 0.5100, -0.0306)","Landmark_18: (0.4491, 0.4345, -0.0497)","Landmark_19: (0.4333, 0.3868, -0.0589)"
"Landmark_0: (0.5068, 0.7611, 0.0000)","Landmark_1: (0.5857, 0.7432, -0.0331)","Landmark_2: (0.6517, 0.6648, -0.0421)","Landmark_3: (0.6928, 0.5932, -0.0488)","Landmark_4: (0.7293, 0.5543, -0.0546)","Landmark_5: (0.6100, 0.5128, -0.0200)","Landmark_6: (0.6399, 0.4217, -0.0361)","Landmark_7: (0.6536, 0.3631, -0.0513)","Landmark_8: (0.6612, 0.3114, -0.0636)","Landmark_9: (0.5594, 0.4878, -0.0177)","Landmark_10: (0.5727, 0.3861, -0.0324)","Landmark_11: (0.5774, 0.3223, -0.0470)","Landmark_12: (0.5772, 0.2684, -0.0582)","Landmark_13: (0.5123, 0.4884, -0.0201)","Landmark_14: (0.5093, 0.3919, -0.0369)","Landmark_15: (0.5065, 0.3332, -0.0509)","Landmark_16: (0.5030, 0.2816, -0.0607)","Landmark_17: (0.4675, 0.5130, -0.0259)","Landmark_18: (0.4440, 0.4376, -0.0447)","Landmark_19: (0.4285, 0.3905, -0.0547)"
"Landmark_0: (0.5014, 0.7647, 0.0000)","Landmark_1: (0.5791, 0.7459, -0.0322)","Landmark_2: (0.6442, 0.6673, -0.0407)","Landmark_3: (0.6838, 0.5976, -0.0471)","Landmark_4: (0.7197, 0.5587, -0.0523)","Landmark_5: (0.6049, 0.5091, -0.0158)","Landmark_6: (0.6346, 0.4188, -0.0302)","Landmark_7: (0.6474, 0.3624, -0.0448)","Landmark_8: (0.6549, 0.3131, -0.0569)","Landmark_9: (0.5539, 0.4862, -0.0134)","Landmark_10: (0.5619, 0.3923, -0.0260)","Landmark_11: (0.5663, 0.3444, -0.0391)","Landmark_12: (0.5684, 0.3052, -0.0492)","Landmark_13: (0.5066, 0.4879, -0.0158)","Landmark_14: (0.5018, 0.3967, -0.0310)","Landmark_15: (0.5010, 0.3455, -0.0420)","Landmark_16: (0.5013, 0.3002, -0.0502)","Landmark_17: (0.4623, 0.5136, -0.0218)","Landmark_18: (0.4353, 0.4406, -0.0388)","Landmark_19: (0.4186, 0.3963, -0.0467)"
"Landmark_0: (0.4944, 0.7647, 0.0000)","Landmark_1: (0.5707, 0.7484, -0.0338)","Landmark_2: (0.6342, 0.6707, -0.0435)","Landmark_3: (0.6756, 0.5994, -0.0506)","Landmark_4: (0.7138, 0.5591, -0.0564)","Landmark_5: (0.5975, 0.5116, -0.0179)","Landmark_6: (0.6265, 0.4245, -0.0333)","Landmark_7: (0.6395, 0.3680, -0.0483)","Landmark_8: (0.6478, 0.3191, -0.0608)","Landmark_9: (0.5470, 0.4885, -0.0152)","Landmark_10: (0.5536, 0.3945, -0.0292)","Landmark_11: (0.5574, 0.3474, -0.0425)","Landmark_12: (0.5604, 0.3104, -0.0525)","Landmark_13: (0.4997, 0.4907, -0.0174)","Landmark_14: (0.4966, 0.4009, -0.0346)","Landmark_15: (0.4984, 0.3516, -0.0457)","Landmark_16: (0.5019, 0.3092, -0.0534)","Landmark_17: (0.4551, 0.5157, -0.0234)","Landmark_18: (0.4301, 0.4423, -0.0421)","Landmark_19: (0.4148, 0.3980, -0.0504)"
"Landmark_0: (0.4897, 0.7713, 0.0000)","Landmark_1: (0.5668, 0.7528, -0.0339)","Landmark_2: (0.6286, 0.6747, -0.0438)","Landmark_3: (0.6686, 0.6030, -0.0510)","Landmark_4: (0.7055, 0.5612, -0.0567)","Landmark_5: (0.5867, 0.5130, -0.0176)","Landmark_6: (0.6153, 0.4263, -0.0327)","Landmark_7: (0.6278, 0.3697, -0.0477)","Landmark_8: (0.6349, 0.3260, -0.0591)","Landmark_9: (0.5339, 0.4919, -0.0139)","Landmark_10: (0.5391, 0.3960, -0.0262)","Landmark_11: (0.5421, 0.3487, -0.0385)","Landmark_12: (0.5438, 0.3176, -0.0475)","Landmark_13: (0.4864, 0.4981, -0.0150)","Landmark_14: (0.4832, 0.4091, -0.0291)","Landmark_15: (0.4857, 0.3669, -0.0380)","Landmark_16: (0.4901, 0.3366, -0.0441)","Landmark_17: (0.4435, 0.5281, -0.0201)","Landmark_18: (0.4171, 0.4574, -0.0355)","Landmark_19: (0.4037, 0.4136, -0.0422)"
"Landmark_0: (0.4871, 0.7834, 0.0000)","Landmark_1: (0.5640, 0.7602, -0.0318)","Landmark_2: (0.6235, 0.6780, -0.0412)","Landmark_3: (0.6622, 0.6069, -0.0485)","Landmark_4: (0.6970, 0.5645, -0.0547)","Landmark_5: (0.5793, 0.5168, -0.0164)","Landmark_6: (0.6066, 0.4278, -0.0323)","Landmark_7: (0.6184, 0.3726, -0.0474)","Landmark_8: (0.6260, 0.3297, -0.0590)","Landmark_9: (0.5253, 0.5001, -0.0148)","Landmark_10: (0.5259, 0.4051, -0.0304)","Landmark_11: (0.5269, 0.3669, -0.0441)","Landmark_12: (0.5287, 0.3453, -0.0531)","Landmark_13: (0.4771, 0.5106, -0.0180)","Landmark_14: (0.4691, 0.4252, -0.0352)","Landmark_15: (0.4724, 0.3853, -0.0452)","Landmark_16: (0.4789, 0.3574, -0.0514)","Landmark_17: (0.4345, 0.5434, -0.0248)","Landmark_18: (0.4051, 0.4698, -0.0418)","Landmark_19: (0.3891, 0.4236, -0.0489)"
"Landmark_0: (0.4801, 0.7991, 0.0000)","Landmark_1: (0.5613, 0.7786, -0.0316)","Landmark_2: (0.6194, 0.6991, -0.0418)","Landmark_3: (0.6586, 0.6262, -0.0494)","Landmark_4: (0.6942, 0.5833, -0.0562)","Landmark_5: (0.5767, 0.5334, -0.0206)","Landmark_6: (0.6074, 0.4398, -0.0327)","Landmark_7: (0.6176, 0.3807, -0.0447)","Landmark_8: (0.6225, 0.3352, -0.0552)","Landmark_9: (0.5219, 0.5153, -0.0178)","Landmark_10: (0.5224, 0.4218, -0.0329)","Landmark_11: (0.5267, 0.3868, -0.0471)","Landmark_12: (0.5313, 0.3755, -0.0565)","Landmark_13: (0.4711, 0.5248, -0.0187)","Landmark_14: (0.4638, 0.4365, -0.0348)","Landmark_15: (0.4716, 0.4007, -0.0469)","Landmark_16: (0.4822, 0.3823, -0.0550)","Landmark_17: (0.4272, 0.5569, -0.0227)","Landmark_18: (0.3955, 0.4856, -0.0396)","Landmark_19: (0.3775, 0.4398, -0.0487)"
"Landmark_0: (0.4845, 0.8434, 0.0000)","Landmark_1: (0.5621, 0.8178, -0.0324)","Landmark_2: (0.6213, 0.7327, -0.0436)","Landmark_3: (0.6585, 0.6585, -0.0524)","Landmark_4: (0.6944, 0.6179, -0.0608)","Landmark_5: (0.5728, 0.5755, -0.0221)","Landmark_6: (0.6022, 0.4801, -0.0374)","Landmark_7: (0.6109, 0.4202, -0.0515)","Landmark_8: (0.6185, 0.3705, -0.0640)","Landmark_9: (0.5191, 0.5592, -0.0219)","Landmark_10: (0.5160, 0.4559, -0.0471)","Landmark_11: (0.5118, 0.4333, -0.0659)","Landmark_12: (0.5121, 0.4371, -0.0752)","Landmark_13: (0.4681, 0.5680, -0.0254)","Landmark_14: (0.4588, 0.4737, -0.0484)","Landmark_15: (0.4682, 0.4410, -0.0634)","Landmark_16: (0.4823, 0.4284, -0.0717)","Landmark_17: (0.4229, 0.6004, -0.0320)","Landmark_18: (0.3865, 0.5279, -0.0522)","Landmark_19: (0.3638, 0.4765, -0.0639)"
"Landmark_0: (0.4884, 0.8864, 0.0000)","Landmark_1: (0.5650, 0.8582, -0.0283)","Landmark_2: (0.6277, 0.7768, -0.0390)","Landmark_3: (0.6633, 0.7075, -0.0480)","Landmark_4: (0.6951, 0.6620, -0.0569)","Landmark_5: (0.5793, 0.6185, -0.0174)","Landmark_6: (0.6101, 0.5277, -0.0326)","Landmark_7: (0.6221, 0.4698, -0.0474)","Landmark_8: (0.6292, 0.4207, -0.0603)","Landmark_9: (0.5271, 0.6003, -0.0187)","Landmark_10: (0.5275, 0.5083, -0.0384)","Landmark_11: (0.5280, 0.4797, -0.0560)","Landmark_12: (0.5290, 0.4720, -0.0669)","Landmark_13: (0.4761, 0.6064, -0.0237)","Landmark_14: (0.4706, 0.5158, -0.0435)","Landmark_15: (0.4781, 0.4790, -0.0569)","Landmark_16: (0.4884, 0.4570, -0.0655)","Landmark_17: (0.4304, 0.6365, -0.0313)","Landmark_18: (0.3961, 0.5681, -0.0510)","Landmark_19: (0.3744, 0.5212, -0.0608)"
"Landmark_0: (0.4935, 0.9372, 0.0000)","Landmark_1: (0.5695, 0.9104, -0.0314)","Landmark_2: (0.6318, 0.8347, -0.0423)","Landmark_3: (0.6686, 0.7690, -0.0512)","Landmark_4: (0.7048, 0.7282, -0.0597)","Landmark_5: (0.5848, 0.6681, -0.0169)","Landmark_6: (0.6156, 0.5814, -0.0297)","Landmark_7: (0.6275, 0.5261, -0.0429)","Landmark_8: (0.6332, 0.4794, -0.0541)","Landmark_9: (0.5312, 0.6499, -0.0154)","Landmark_10: (0.5321, 0.5596, -0.0327)","Landmark_11: (0.5232, 0.5323, -0.0497)","Landmark_12: (0.5119, 0.5278, -0.0598)","Landmark_13: (0.4794, 0.6577, -0.0175)","Landmark_14: (0.4760, 0.5709, -0.0366)","Landmark_15: (0.4792, 0.5578, -0.0486)","Landmark_16: (0.4820, 0.5614, -0.0548)","Landmark_17: (0.4315, 0.6895, -0.0225)","Landmark_18: (0.3970, 0.6259, -0.0416)","Landmark_19: (0.3738, 0.5803, -0.0519)"
"Landmark_0: (0.4989, 0.9407, 0.0000)","Landmark_1: (0.5713, 0.9138, -0.0291)","Landmark_2: (0.6301, 0.8379, -0.0413)","Landmark_3: (0.6675, 0.7729, -0.0517)","Landmark_4: (0.7038, 0.7318, -0.0621)","Landmark_5: (0.5841, 0.6784, -0.0173)","Landmark_6: (0.6175, 0.5921, -0.0280)","Landmark_7: (0.6299, 0.5392, -0.0395)","Landmark_8: (0.6383, 0.4921, -0.0504)","Landmark_9: (0.5306, 0.6617, -0.0170)","Landmark_10: (0.5316, 0.5861, -0.0408)","Landmark_11: (0.5347, 0.5987, -0.0600)","Landmark_12: (0.5378, 0.6263, -0.0691)","Landmark_13: (0.4783, 0.6684, -0.0193)","Landmark_14: (0.4741, 0.5847, -0.0384)","Landmark_15: (0.4884, 0.5748, -0.0492)","Landmark_16: (0.5039, 0.5767, -0.0552)","Landmark_17: (0.4310, 0.6991, -0.0242)","Landmark_18: (0.3948, 0.6331, -0.0384)","Landmark_19: (0.3752, 0.5869, -0.0449)"
